Name,Precursor_type,NCE,CE,Ion_mode,InChIKey,Formula,Ionization,PrecursorMZ,SMILES,RT,MSMS,intensity,TQ_CE
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,171.1,0.0039,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,173.1,0.0039,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,221.1,0.0036,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,244.1,0.0035,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,69.0,0.0035,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,257.1,0.0034,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,220.1,0.0034,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,216.1,0.0033,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,69.1,0.0032,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,83.0,0.0031,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,195.1,0.003,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,209.1,0.0028,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,145.1,0.0028,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,204.1,0.0028,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,185.1,0.0028,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,232.1,0.0027,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,208.1,0.0026,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,215.1,0.0026,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,107.0,0.0024,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,158.1,0.0024,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,152.1,0.0023,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,269.1,0.0022,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,127.1,0.0022,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,171.1,0.0022,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,197.1,0.0022,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,259.1,0.0022,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,158.1,0.0022,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,137.1,0.0022,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,255.1,0.0022,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,133.1,0.0021,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,202.1,0.002,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,83.1,0.002,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,271.1,0.002,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,175.1,0.0019,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,155.1,0.0019,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,161.1,0.0019,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,256.1,0.0018,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,196.1,0.0018,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,209.1,0.0017,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,97.1,0.0017,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,258.1,0.0017,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,242.1,0.0016,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,57.1,0.0015,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,246.1,0.0015,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,247.2,0.0015,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,197.1,0.0015,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,122.1,0.0015,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,85.1,0.0015,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,146.1,0.0014,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,105.0,0.0014,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,53.0,0.0014,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,183.1,0.0014,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,147.1,0.0014,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,190.1,0.0014,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,283.2,0.0014,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,119.1,0.0014,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,69.0,0.0014,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,215.1,0.0013,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,241.1,0.0013,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,270.1,0.0013,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,199.1,0.0013,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,187.1,0.0012,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,106.1,0.0012,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,210.1,0.0012,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,172.1,0.0012,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,104.1,0.0012,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,185.1,0.0012,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,223.1,0.0012,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,235.1,0.0012,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,211.1,0.0011,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,51.0,0.0011,65
Fucoxanthin,[M+H-H2O]+,75.0,96.0,P,SJWWTRQNNRNTPU-BWRPRJLXSA-N,C42H58O6,ESI,641.4,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)CC12C(CC(CC1(O2)C)O)(C)C)/C=C/C=C(\C)/C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,14.63,123.0,0.0011,65
